contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026091001003197,2026-09-10,2026-09-10T12:51:39.625623,SEF2,Siddhartha Equity Fund 2,9348,4,Opal Securities Investment (PVT) Ltd.,41,Linch Stock Market Ltd.,100,8.65,865.0,198465703
2026091001003198,2026-09-10,2026-09-10T12:51:41.524873,KDL,Kalinchowk Darshan Limited,9151,44,Dynamic Money Managers Securities Pvt. Ltd.,80,Indira securities pvt. ltd,180,625.3,112554.0,198465720
2026091001003199,2026-09-10,2026-09-10T12:51:41.525023,KDL,Kalinchowk Darshan Limited,9151,57,Aryatara Investment & Securities,80,Indira securities pvt. ltd,500,625.1,312550.0,198465722
2026091001003200,2026-09-10,2026-09-10T12:51:41.525118,KDL,Kalinchowk Darshan Limited,9151,17,ABC Securities Private Limited,80,Indira securities pvt. ltd,80,625.1,50008.0,198465724
2026091001003201,2026-09-10,2026-09-10T12:51:41.525194,KDL,Kalinchowk Darshan Limited,9151,70,Infinity Securities Limited,80,Indira securities pvt. ltd,300,625.0,187500.0,198465726
2026091001003202,2026-09-10,2026-09-10T12:51:41.52526,KDL,Kalinchowk Darshan Limited,9151,82,N.M.B. SECURITIES LIMITED,80,Indira securities pvt. ltd,100,625.0,62500.0,198465728
2026091001003203,2026-09-10,2026-09-10T12:51:41.525326,KDL,Kalinchowk Darshan Limited,9151,26,Asian Securities Private Ltd.,80,Indira securities pvt. ltd,100,625.0,62500.0,198465730
2026091001003204,2026-09-10,2026-09-10T12:51:41.525386,KDL,Kalinchowk Darshan Limited,9151,41,Linch Stock Market Ltd.,80,Indira securities pvt. ltd,200,625.0,125000.0,198465732
2026091001003205,2026-09-10,2026-09-10T12:51:41.525478,KDL,Kalinchowk Darshan Limited,9151,35,Kohinoor Investment & Securities Pvt. Ltd.,80,Indira securities pvt. ltd,190,625.0,118750.0,198465734
2026091001003206,2026-09-10,2026-09-10T12:51:41.525548,KDL,Kalinchowk Darshan Limited,9151,61,BHOLE GANESH SECURITIES LTD,80,Indira securities pvt. ltd,20,625.0,12500.0,198465736
